"schoolid","schoolname","calendaryear","totaljd","hispanicjd","amindianjd","asianjd","blackjd","nathawjd","twoormorejd","minorityjd","whitejd","nonresalienjd","unknownjd","menjd","hispanicmenjd","amindianmenjd","asianmenjd","blackmenjd","nathawmenjd","twoormoremenjd","minoritymenjd","whitemenjd","nonresalienmenjd","unknownmenjd","womenjd","hispanicwomenjd","amindianwomenjd","asianwomenjd","blackwomenjd","nathawwomenjd","twoormorewomenjd","minoritywomenjd","whitewomenjd","nonresalienwomenjd","unknownwomenjd","otherjd","hispanicotherjd","amindianotherjd","asianotherjd","blackotherjd","nathawotherjd","twoormoreotherjd","minorityotherjd","whiteotherjd","nonresalienotherjd","unknownotherjd","totalftjd","fthispanicjd","ftamindjd","ftasianjd","ftblackjd","ftnathawjd","fttwoormorejd","ftminorityjd","ftwhitejd","ftnonresalienjd","ftunknownjd","totalptjd","pthispanicjd","ptamindjd","ptasianjd","ptblackjd","ptnathawjd","pttwoormorejd","ptminorityjd","ptwhitejd","ptnonresalienjd","ptunknownjd","totaljd1","hispanicjd1","amindianjd1","asianjd1","blackjd1","nathawjd1","twoormorejd1","minorityjd1","whitejd1","nonresalienjd1","unknownjd1","amindianmenjd1","amindianotherjd1","amindianwomenjd1","asianmenjd1","asianotherjd1","asianwomenjd1","blackmenjd1","blackotherjd1","blackwomenjd1","hispanicmenjd1","hispanicotherjd1","hispanicwomenjd1","minoritymenjd1","minorityotherjd1","minoritywomenjd1","nathawmenjd1","nathawotherjd1","nathawwomenjd1","nonresalienmenjd1","nonresalienotherjd1","nonresalienwomenjd1","twoormoremenjd1","twoormoreotherjd1","twoormorewomenjd1","unknownmenjd1","unknownotherjd1","unknownwomenjd1","whitemenjd1","whiteotherjd1","whitewomenjd1","menjd1","otherjd1","womenjd1","totaljd2","amindianjd2","amindianmenjd2","amindianotherjd2","amindianwomenjd2","asianjd2","asianmenjd2","asianotherjd2","asianwomenjd2","blackjd2","blackmenjd2","blackotherjd2","blackwomenjd2","hispanicjd2","hispanicmenjd2","hispanicotherjd2","hispanicwomenjd2","minorityjd2","minoritymenjd2","minorityotherjd2","minoritywomenjd2","nathawjd2","nathawmenjd2","nathawotherjd2","nathawwomenjd2","nonresalienjd2","nonresalienmenjd2","nonresalienotherjd2","nonresalienwomenjd2","twoormorejd2","twoormoremenjd2","twoormoreotherjd2","twoormorewomenjd2","unknownjd2","unknownmenjd2","unknownotherjd2","unknownwomenjd2","whitejd2","whitemenjd2","whiteotherjd2","whitewomenjd2","menjd2","otherjd2","womenjd2","totaljd3","amindianjd3","amindianmenjd3","amindianotherjd3","amindianwomenjd3","asianjd3","asianmenjd3","asianotherjd3","asianwomenjd3","blackjd3","blackmenjd3","blackotherjd3","blackwomenjd3","hispanicjd3","hispanicmenjd3","hispanicotherjd3","hispanicwomenjd3","minorityjd3","minoritymenjd3","minorityotherjd3","minoritywomenjd3","nathawjd3","nathawmenjd3","nathawotherjd3","nathawwomenjd3","nonresalienjd3","nonresalienmenjd3","nonresalienotherjd3","nonresalienwomenjd3","twoormorejd3","twoormoremenjd3","twoormoreotherjd3","twoormorewomenjd3","unknownjd3","unknownmenjd3","unknownotherjd3","unknownwomenjd3","whitejd3","whitemenjd3","whiteotherjd3","whitewomenjd3","menjd3","otherjd3","womenjd3","totaljd4","amindianjd4","amindianmenjd4","amindianotherjd4","amindianwomenjd4","asianjd4","asianmenjd4","asianotherjd4","asianwomenjd4","blackjd4","blackmenjd4","blackotherjd4","blackwomenjd4","hispanicjd4","hispanicmenjd4","hispanicotherjd4","hispanicwomenjd4","minorityjd4","minoritymenjd4","minorityotherjd4","minoritywomenjd4","nathawjd4","nathawmenjd4","nathawotherjd4","nathawwomenjd4","nonresalienjd4","nonresalienmenjd4","nonresalienotherjd4","nonresalienwomenjd4","twoormorejd4","twoormoremenjd4","twoormoreotherjd4","twoormorewomenjd4","unknownjd4","unknownmenjd4","unknownotherjd4","unknownwomenjd4","whitejd4","whitemenjd4","whiteotherjd4","whitewomenjd4","menjd4","otherjd4","womenjd4"
"00353500","Vanderbilt University","2018","577","37","3","43","58","1","4","146","388","19","24","282","14","2","24","19","0","3","62","197","8","15","294","23","1","19","39","1","1","84","190","11","9","1","0","0","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","180","9","1","19","21","0","0","50","121","0","9","1","0","0","10","0","9","5","0","16","3","0","6","19","0","31","0","0","0","0","0","0","0","0","0","6","0","3","62","0","59","87","0","93","185","1","0","0","1","17","10","0","7","13","5","0","8","16","8","0","8","50","25","0","25","1","0","0","1","14","5","0","9","2","2","0","0","8","5","0","3","113","54","0","59","89","0","96","212","1","1","0","0","7","4","0","3","24","9","0","15","12","3","0","9","46","18","0","28","0","0","0","0","5","3","0","2","2","1","0","1","7","4","0","3","154","81","1","72","106","1","105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00353500","Vanderbilt University","2019","557","35","3","48","49","1","4","140","369","23","25","273","15","1","24","17","0","3","60","192","7","14","284","20","2","24","32","1","1","80","177","16","11","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","174","8","1","12","16","0","1","38","129","2","5","0","0","1","4","0","8","9","0","7","3","0","5","16","0","22","0","0","0","1","0","1","0","0","1","1","0","4","72","0","57","90","0","84","193","1","1","0","0","19","10","0","9","21","4","0","17","10","4","0","6","51","19","0","32","0","0","0","0","4","0","0","4","0","0","0","0","12","8","0","4","126","65","0","61","92","0","101","190","1","0","0","1","17","10","0","7","12","4","0","8","17","8","0","9","51","25","0","26","1","0","0","1","17","6","0","11","3","3","0","0","8","5","0","3","114","55","0","59","91","0","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00354500","Baylor University","2011","442","25","1","20","8","0","24","78","356","6","2","212","10","0","9","5","0","11","35","172","3","2","230","15","1","11","3","0","13","43","184","3","0","","","","","","","","","","","","435","24","1","20","7","0","24","76","351","6","2","7","1","0","0","1","0","0","2","5","0","0","150","7","0","4","2","0","7","20","127","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00354500","Baylor University","2012","405","20","1","11","4","0","22","58","342","3","2","205","11","0","3","2","0","13","29","173","1","2","200","9","1","8","2","0","9","29","169","2","0","","","","","","","","","","","","401","20","1","10","4","0","22","57","339","3","2","4","0","0","1","0","0","0","1","3","0","0","137","11","1","4","1","0","9","26","109","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00354500","Baylor University","2013","379","28","9","15","6","0","14","72","307","0","0","214","14","5","6","3","0","11","39","175","0","0","165","14","4","9","3","0","3","33","132","0","0","","","","","","","","","","","","371","28","9","15","6","0","12","70","301","0","0","8","0","0","0","0","0","2","2","6","0","0","164","15","7","7","4","0","5","38","126","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00354500","Baylor University","2014","382","42","8","19","10","0","10","89","293","0","0","222","24","5","9","5","0","7","50","172","0","0","160","18","3","10","5","0","3","39","121","0","0","0","0","0","0","0","0","0","0","0","0","0","376","42","8","19","8","0","10","87","289","0","0","6","0","0","0","2","0","0","2","4","0","0","155","20","3","11","5","0","3","42","113","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00354500","Baylor University","2015","396","52","7","22","11","1","4","97","299","0","0","214","28","3","13","6","0","1","51","163","0","0","182","24","4","9","5","1","3","46","136","0","0","0","0","0","0","0","0","0","0","0","0","0","393","52","7","22","10","1","4","96","297","0","0","3","0","0","0","1","0","0","1","2","0","0","137","18","1","9","6","1","2","37","100","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00354500","Baylor University","2016","365","47","4","18","14","2","3","88","273","4","0","175","22","0","10","6","1","0","39","133","3","0","190","25","4","8","8","1","3","49","140","1","0","0","0","0","0","0","0","0","0","0","0","0","363","47","4","18","14","2","3","88","271","4","0","2","0","0","0","0","0","0","0","2","0","0","143","16","1","8","6","1","1","33","108","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00354500","Baylor University","2017","384","59","6","22","8","2","8","105","278","1","0","191","25","2","13","2","1","4","47","143","1","0","193","34","4","9","6","1","4","58","135","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","171","31","4","12","0","0","5","52","118","1","0","2","0","2","7","0","5","0","0","0","13","0","18","25","0","27","0","0","0","1","0","0","3","0","2","0","0","0","61","0","57","87","0","84","115","1","0","0","1","5","3","0","2","4","1","0","3","13","5","0","8","26","11","0","15","1","1","0","0","0","0","0","0","2","1","0","1","0","0","0","0","89","47","0","42","58","0","57","98","1","0","0","1","5","3","0","2","4","1","0","3","15","7","0","8","27","11","0","16","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","71","35","0","36","46","0","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00354500","Baylor University","2018","431","58","8","20","11","1","10","108","320","3","0","228","27","4","13","6","1","3","54","172","2","0","203","31","4","7","5","0","7","54","148","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","173","20","3","4","5","0","4","36","136","1","0","2","0","1","3","0","1","4","0","1","12","0","8","21","0","15","0","0","0","0","0","1","0","0","4","0","0","0","72","0","64","93","0","80","152","4","2","0","2","12","7","0","5","2","1","0","1","26","11","0","15","48","23","0","25","0","0","0","0","1","1","0","0","4","2","0","2","0","0","0","0","103","54","0","49","78","0","74","106","1","0","0","1","4","3","0","1","4","1","0","3","12","4","0","8","24","10","0","14","1","0","0","0","1","1","0","0","2","1","0","1","0","0","0","0","81","46","0","35","57","0","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00354500","Baylor University","2019","458","62","11","27","9","0","10","119","337","2","0","228","32","4","15","6","0","3","60","168","0","0","230","30","7","12","3","0","7","59","169","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","170","21","5","14","2","0","3","45","123","2","0","0","0","5","7","0","7","1","0","1","12","0","9","21","0","24","0","0","0","0","0","2","1","0","2","0","0","0","61","0","62","82","0","88","161","3","2","0","1","5","4","0","1","5","4","0","1","22","12","0","10","38","22","0","16","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","123","64","0","59","86","0","75","127","3","2","0","1","8","4","0","4","2","1","0","1","19","8","0","11","36","17","0","19","0","0","0","0","0","0","0","0","4","2","0","2","0","0","0","0","91","43","0","48","60","0","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"00361300","Southern Methodist University","2011","866","77","12","68","43","1","10","211","604","4","47","479","37","10","33","19","0","5","104","344","4","27","387","40","2","35","24","1","5","107","260","0","20","","","","","","","","","","","","540","56","5","35","25","1","8","130","386","3","21","326","21","7","33","18","0","2","81","218","1","26","232","15","0","18","9","1","5","48","179","2","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00361300","Southern Methodist University","2012","822","71","8","73","33","2","17","204","590","4","24","477","38","8","41","16","0","8","111","350","3","13","345","33","0","32","17","2","9","93","240","1","11","","","","","","","","","","","","527","50","4","41","22","2","15","134","380","3","10","295","21","4","32","11","0","2","70","210","1","14","218","22","0","14","4","1","4","45","162","1","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00361300","Southern Methodist University","2013","791","60","3","61","27","2","16","169","579","14","29","456","32","3","35","9","0","7","86","344","8","18","335","28","0","26","18","2","9","83","235","6","11","","","","","","","","","","","","524","43","2","32","15","2","14","108","387","9","20","267","17","1","29","12","0","2","61","192","5","9","219","15","2","8","7","0","4","36","157","13","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00361300","Southern Methodist University","2014","765","64","3","48","20","1","14","150","564","20","31","421","31","2","25","8","0","3","69","321","11","20","344","33","1","23","12","1","11","81","243","9","11","0","0","0","0","0","0","0","0","0","0","0","537","48","3","32","10","1","13","107","400","9","21","228","16","0","16","10","0","1","43","164","11","10","228","21","1","12","2","0","6","42","169","8","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00361300","Southern Methodist University","2015","740","69","5","37","24","0","17","152","522","27","39","386","38","2","13","9","0","5","67","276","17","26","354","31","3","24","15","0","12","85","246","10","13","0","0","0","0","0","0","0","0","0","0","0","560","50","5","27","14","0","16","112","409","13","26","180","19","0","10","10","0","1","40","113","14","13","217","24","2","7","11","0","5","49","150","7","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00361300","Southern Methodist University","2016","741","78","3","38","24","0","23","166","509","26","40","368","39","0","12","11","0","7","69","260","16","23","373","39","3","26","13","0","16","97","249","10","17","0","0","0","0","0","0","0","0","0","0","0","620","64","3","32","16","0","22","137","438","12","33","121","14","0","6","8","0","1","29","71","14","7","222","25","0","10","6","0","7","48","153","6","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00361300","Southern Methodist University","2017","744","92","2","38","26","0","24","182","504","24","34","373","55","0","15","12","0","5","87","249","15","22","371","37","2","23","14","0","19","95","255","9","12","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","211","27","0","9","5","0","10","51","149","5","6","0","0","0","4","0","5","2","0","3","18","0","9","25","0","26","0","0","0","2","0","3","1","0","9","4","0","2","75","0","74","106","0","105","283","0","0","0","0","18","6","0","12","14","9","0","5","38","20","0","18","78","39","0","39","0","0","0","0","9","5","0","4","8","4","0","4","18","12","0","6","178","83","0","95","139","0","144","250","2","0","0","2","11","5","0","6","7","1","0","6","27","17","0","10","53","23","0","30","0","0","0","0","10","8","0","2","6","0","0","6","10","6","0","4","177","91","0","86","128","0","122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
